ID,team_position,is_captain,is_vice_captain,multiplier,manager_id,gameweek,minutes,goals_scored,assists,bonus,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,player_name
345,5,False,False,1,307954,4,90,0,0,0,0,0.06,0.56,0.62,0.96,2,Kevin De Bruyne
366,6,False,False,1,307954,4,90,0,1,0,1,0.22,0.35,0.57,1.12,5,Bruno Borges Fernandes
327,7,False,False,1,307954,4,60,0,0,0,1,0.11,0.03,0.14,0.14,3,Luis Díaz Marulanda
492,8,False,False,1,307954,4,90,0,0,0,0,0.16,0.11,0.27,0.73,1,Dejan Kulusevski
447,9,False,False,1,307954,4,80,0,0,0,1,0.13,0.01,0.14,0.85,2,Chris Wood
4,10,False,False,1,307954,4,90,0,0,0,1,0.14,0.0,0.14,0.74,2,Kai Havertz
268,11,False,False,1,307954,4,58,0,0,0,0,0.21,0.0,0.21,1.22,1,Liam Delap
508,12,False,False,1,307954,4,90,0,0,0,0,0.0,0.0,0.0,0.73,2,Guglielmo Vicario
348,13,False,False,1,307954,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Phil Foden
3,14,False,False,1,307954,4,90,1,0,3,1,0.27,0.0,0.27,0.74,15,Gabriel dos Santos Magalhães
369,15,False,False,1,307954,4,90,0,1,2,1,0.0,0.48,0.48,1.12,11,Diogo Dalot Teixeira
15,1,False,False,1,318423,4,90,0,0,2,1,0.0,0.0,0.0,0.74,9,David Raya Martín
24,2,False,False,1,318423,4,90,0,0,0,1,0.0,0.01,0.01,0.74,6,Benjamin White
495,3,False,False,1,318423,4,90,0,0,0,0,0.0,0.07,0.07,0.73,2,Pedro Porro Sauceda
335,4,False,False,1,318423,4,74,0,0,0,0,0.0,0.09,0.09,0.25,1,Andrew Robertson
136,5,False,False,1,318423,4,90,0,0,0,1,0.65,0.02,0.67,0.35,3,Mitoma Kaoru
135,6,False,False,1,318423,4,67,0,0,0,1,0.0,0.2,0.2,0.21,2,Yankuba Minteh
494,7,False,False,1,318423,4,79,0,0,0,0,0.0,0.35,0.35,0.73,2,James Maddison
398,8,False,False,1,318423,4,90,0,0,0,0,0.18,0.18,0.36,0.99,2,Anthony Gordon
180,9,False,False,1,318423,4,78,0,0,0,1,0.31,0.01,0.32,1.55,1,Nicolas Jackson
351,10,False,False,1,318423,4,90,2,0,3,0,1.1,0.01,1.11,0.96,13,Erling Haaland
38,11,False,False,1,318423,4,21,1,0,1,0,0.33,0.0,0.33,0.23,6,Jhon Durán
235,12,False,False,1,318423,4,90,0,0,0,0,0.0,0.01,0.01,2.12,2,Jordan Pickford
399,13,False,False,1,318423,4,90,0,0,0,0,0.0,0.04,0.04,0.99,2,Lewis Hall
621,14,False,False,1,318423,4,29,0,0,0,0,0.0,0.02,0.02,0.22,0,João Félix Sequeira
45,15,False,False,1,318423,4,21,0,0,0,0,0.0,0.4,0.4,0.23,1,Ian Maatsen
383,1,False,False,1,319681,4,90,0,0,1,1,0.0,0.0,0.0,1.12,13,André Onana
44,2,False,False,1,319681,4,90,0,0,0,0,0.0,0.01,0.01,0.9,1,Ezri Konsa Ngoyo
380,3,False,False,1,319681,4,76,0,0,0,1,0.0,0.0,0.0,1.12,6,Lisandro Martínez
36,4,False,False,1,319681,4,68,0,1,0,0,0.0,0.68,0.68,0.67,4,Lucas Digne
17,5,False,False,1,319681,4,85,0,1,1,1,0.05,0.35,0.4,0.65,7,Bukayo Saka
514,6,False,False,1,319681,4,90,0,1,0,0,0.28,0.09,0.37,1.54,5,Jarrod Bowen
99,7,False,False,1,319681,4,90,0,0,0,0,0.19,0.35,0.54,2.17,2,Bryan Mbeumo
199,8,False,False,1,319681,4,90,0,0,0,0,0.46,0.34,0.8,1.23,2,Eberechi Eze
316,9,False,False,1,319681,4,30,0,0,0,0,0.0,0.0,0.0,0.3,1,Darwin Núñez Ribeiro
251,10,False,False,1,319681,4,17,0,0,0,0,0.0,0.0,0.0,0.33,1,Rodrigo Muniz Carvalho
58,11,False,False,1,319681,4,83,2,0,3,0,1.18,0.07,1.25,0.81,13,Ollie Watkins
91,12,False,False,1,319681,4,90,0,0,0,0,0.0,0.01,0.01,2.17,2,Mark Flekken
433,13,False,False,1,319681,4,80,0,0,0,1,0.02,0.05,0.07,0.85,3,Morgan Gibbs-White
395,14,False,False,1,319681,4,90,0,0,0,0,0.05,0.02,0.07,0.99,1,Dan Burn
211,15,False,False,1,319681,4,80,0,0,0,0,0.15,0.02,0.17,1.22,1,Daniel Muñoz Mejía
47,1,False,False,1,295362,5,90,0,0,0,0,0.0,0.0,0.0,0.51,3,Emiliano Martínez Romero
350,2,False,False,1,295362,5,90,0,0,0,0,0.08,0.09,0.17,0.65,1,Joško Gvardiol
361,3,False,False,1,295362,5,90,0,0,0,0,0.21,0.34,0.55,0.65,0,Rúben dos Santos Gato Alves Dias
52,4,False,False,1,295362,5,90,0,0,0,0,0.0,0.02,0.02,0.51,1,Pau Torres
505,5,False,False,1,295362,5,90,0,0,0,0,0.05,0.04,0.09,0.8,2,Destiny Udogie
503,6,False,False,1,295362,5,90,0,2,2,0,0.07,0.45,0.52,0.8,10,Son Heung-min
9,7,False,False,1,295362,5,86,0,1,0,0,0.0,0.06,0.06,1.48,5,Gabriel Martinelli Silva
182,8,False,False,1,295362,5,63,1,0,0,1,0.42,0.0,0.42,0.57,8,Cole Palmer
54,9,False,False,1,295362,5,90,0,2,3,0,0.0,0.6,0.6,0.51,10,Morgan Rogers
129,10,False,False,1,295362,5,19,0,0,0,0,0.02,0.0,0.02,0.0,1,João Pedro Junqueira de Jesus
82,11,False,False,1,295362,5,87,1,0,0,0,1.61,0.07,1.68,0.8,6,Dominic Solanke-Mitchell
413,12,False,False,1,295362,5,90,0,0,0,0,0.0,0.0,0.0,2.29,3,Nick Pope
317,13,False,False,1,295362,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Diogo Teixeira da Silva
255,14,False,False,1,295362,5,90,0,0,0,0,0.07,0.02,0.09,1.54,2,Antonee Robinson
401,15,False,False,1,295362,5,90,0,0,0,0,0.09,0.02,0.11,2.29,2,Alexander Isak
347,1,False,False,1,302714,5,90,0,0,0,0,0.0,0.0,0.0,0.65,0,Ederson Santana de Moraes
120,2,False,False,1,302714,5,90,0,0,0,0,0.0,0.03,0.03,1.53,0,Lewis Dunk
339,3,False,False,1,302714,5,90,0,0,0,1,0.0,0.0,0.0,1.08,6,Virgil van Dijk
422,4,False,False,1,302714,5,90,0,0,0,0,0.0,0.0,0.0,0.94,0,Ola Aina
177,5,False,False,1,302714,5,90,0,0,0,1,0.16,0.01,0.17,0.85,3,Noni Madueke
328,6,False,False,1,302714,5,90,0,1,0,1,0.61,0.17,0.78,1.08,6,Mohamed Salah
78,7,False,False,1,302714,5,69,0,0,0,0,0.35,0.01,0.36,1.65,2,Antoine Semenyo
342,8,False,False,1,302714,5,90,0,0,0,0,0.06,0.25,0.31,0.65,1,Bernardo Mota Veiga de Carvalho e Silva
306,9,False,False,1,302714,5,82,0,0,0,0,0.0,0.01,0.01,1.02,2,Jamie Vardy
148,10,False,False,1,302714,5,90,1,0,1,0,0.37,0.06,0.43,1.53,6,Danny Welbeck
207,11,False,False,1,302714,5,45,0,0,0,0,0.0,0.0,0.0,1.42,1,Jean-Philippe Mateta
248,12,False,False,1,302714,5,90,0,0,0,0,0.0,0.0,0.0,1.54,2,Bernd Leno
83,13,False,False,1,302714,5,90,0,0,0,0,0.02,0.07,0.09,2.06,2,Marcus Tavernier
355,14,False,False,1,302714,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Rico Lewis
18,15,False,False,1,302714,5,90,0,0,0,0,0.0,0.0,0.0,2.16,1,William Saliba
508,1,False,False,1,307954,5,90,0,0,0,0,0.0,0.0,0.0,0.8,3,Guglielmo Vicario
311,2,False,False,1,307954,5,90,0,1,2,1,0.0,0.13,0.13,1.08,11,Trent Alexander-Arnold
326,3,False,False,1,307954,5,90,0,1,0,1,0.0,0.03,0.03,1.08,8,Ibrahima Konaté
369,4,False,False,1,307954,5,90,0,0,3,1,0.0,0.23,0.23,1.01,9,Diogo Dalot Teixeira
348,5,False,False,1,307954,5,20,0,0,0,0,0.07,0.24,0.31,0.06,1,Phil Foden
366,6,False,False,1,307954,5,90,0,0,0,1,0.36,0.14,0.5,1.01,3,Bruno Borges Fernandes
327,7,False,False,1,307954,5,71,2,0,3,1,0.59,0.09,0.68,0.54,16,Luis Díaz Marulanda
492,8,False,False,1,307954,5,90,0,0,0,0,0.38,0.11,0.49,0.8,2,Dejan Kulusevski
4,9,False,False,1,307954,5,90,0,0,0,0,0.06,0.0,0.06,2.16,2,Kai Havertz
447,10,False,False,1,307954,5,71,1,0,2,0,0.79,0.0,0.79,0.87,8,Chris Wood
268,11,False,False,1,307954,5,72,0,0,0,0,0.05,0.03,0.08,2.13,1,Liam Delap
310,12,False,False,1,307954,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alisson Becker
345,13,False,False,1,307954,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kevin De Bruyne
3,14,False,False,1,307954,5,90,1,0,0,0,0.49,0.01,0.5,2.16,7,Gabriel dos Santos Magalhães
340,15,False,False,1,307954,5,90,0,0,0,0,0.03,0.31,0.34,0.65,1,Manuel Akanji
15,1,False,False,1,318423,5,90,0,0,0,0,0.0,0.0,0.0,2.16,4,David Raya Martín
24,2,False,False,1,318423,5,45,0,0,0,0,0.0,0.0,0.0,1.56,1,Benjamin White
495,3,False,False,1,318423,5,87,0,0,0,0,0.06,0.03,0.09,0.8,2,Pedro Porro Sauceda
335,4,False,False,1,318423,5,90,0,0,0,1,0.08,0.02,0.1,1.08,6,Andrew Robertson
136,5,False,False,1,318423,5,90,0,1,0,0,0.0,0.22,0.22,1.53,5,Mitoma Kaoru
336,6,False,False,1,318423,5,60,0,0,0,1,0.04,0.02,0.06,0.54,3,Dominik Szoboszlai
494,7,False,False,1,318423,5,87,1,1,3,0,0.92,1.08,2.0,0.8,12,James Maddison
398,8,False,False,1,318423,5,82,0,0,0,0,0.39,0.08,0.47,1.83,2,Anthony Gordon
180,9,False,False,1,318423,5,63,2,1,3,1,0.76,0.06,0.82,0.57,16,Nicolas Jackson
351,10,False,False,1,318423,5,90,1,0,3,0,0.81,0.02,0.83,0.65,9,Erling Haaland
38,11,False,False,1,318423,5,28,1,0,0,0,1.03,0.0,1.03,0.0,5,Jhon Durán
235,12,False,False,1,318423,5,90,0,0,0,0,0.0,0.01,0.01,0.66,2,Jordan Pickford
6,13,False,False,1,318423,5,90,0,0,0,0,0.0,0.0,0.0,1.68,2,Jurriën Timber
385,14,False,False,1,318423,5,29,0,0,0,0,0.0,0.05,0.05,0.84,1,Marcus Rashford
45,15,False,False,1,318423,5,45,0,0,0,0,0.0,0.02,0.02,0.0,1,Ian Maatsen
383,1,False,False,1,319681,5,90,0,0,2,1,0.0,0.0,0.0,1.01,9,André Onana
44,2,False,False,1,319681,5,90,1,0,1,0,0.21,0.02,0.23,0.51,9,Ezri Konsa Ngoyo
380,3,False,False,1,319681,5,90,0,0,0,1,0.21,0.01,0.22,1.01,5,Lisandro Martínez
36,4,False,False,1,319681,5,45,0,0,0,0,0.0,0.01,0.01,0.51,1,Lucas Digne
593,5,False,False,1,319681,5,90,0,0,0,1,0.54,0.0,0.54,1.01,6,Matthijs de Ligt
17,6,False,False,1,319681,5,45,0,1,0,0,0.0,0.41,0.41,0.6,4,Bukayo Saka
514,7,False,False,1,319681,5,90,0,0,0,0,0.12,0.11,0.23,2.19,2,Jarrod Bowen
99,8,False,False,1,319681,5,90,1,0,1,0,0.64,0.02,0.66,3.52,8,Bryan Mbeumo
19,9,False,False,1,319681,5,83,1,0,1,0,0.41,0.02,0.43,1.24,8,Emile Smith Rowe
433,10,False,False,1,319681,5,82,0,0,0,0,0.07,0.03,0.1,0.89,-1,Morgan Gibbs-White
58,11,False,False,1,319681,5,90,1,0,0,0,0.34,0.06,0.4,0.51,6,Ollie Watkins
91,12,False,False,1,319681,5,90,0,0,0,0,0.0,0.01,0.01,3.52,3,Mark Flekken
316,13,False,False,1,319681,5,71,1,0,0,1,0.31,0.01,0.32,0.54,6,Darwin Núñez Ribeiro
251,14,False,False,1,319681,5,16,0,1,0,0,0.16,0.01,0.17,0.3,4,Rodrigo Muniz Carvalho
395,15,False,False,1,319681,5,90,0,0,0,0,0.01,0.0,0.01,2.29,1,Dan Burn
47,1,False,False,1,295362,6,90,0,0,0,0,0.0,0.0,0.0,1.18,2,Emiliano Martínez Romero
350,2,False,False,1,295362,6,90,1,0,1,0,0.08,0.02,0.1,1.57,9,Joško Gvardiol
162,3,False,False,1,295362,6,90,0,0,0,0,0.0,0.0,0.0,1.11,1,Levi Samuels Colwill
578,4,False,False,1,295362,6,90,0,0,0,0,0.48,0.28,0.76,0.32,0,Riccardo Calafiori
361,5,False,False,1,295362,6,90,0,0,0,0,0.0,0.04,0.04,1.57,1,Rúben dos Santos Gato Alves Dias
182,6,False,False,1,295362,6,90,4,0,3,0,2.41,0.62,3.03,1.11,25,Cole Palmer
317,7,False,False,1,295362,6,90,0,2,1,0,0.0,0.15,0.15,0.63,8,Diogo Teixeira da Silva
54,8,False,False,1,295362,6,63,1,0,0,0,0.24,0.14,0.38,0.55,7,Morgan Rogers
9,9,False,False,1,295362,6,73,1,1,3,0,0.39,0.55,0.94,0.32,13,Gabriel Martinelli Silva
82,10,False,False,1,295362,6,90,1,0,0,1,1.33,0.01,1.34,0.96,6,Dominic Solanke-Mitchell
220,11,False,False,1,295362,6,90,0,0,0,0,0.34,0.01,0.35,0.95,1,Dominic Calvert-Lewin
413,12,False,False,1,295362,6,90,0,0,0,0,0.0,0.0,0.0,0.91,3,Nick Pope
505,13,False,False,1,295362,6,45,0,0,0,0,0.09,0.01,0.1,0.34,1,Destiny Udogie
503,14,False,False,1,295362,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Son Heung-min
401,15,False,False,1,295362,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alexander Isak
152,1,False,False,1,302714,6,90,0,0,0,0,0.0,0.0,0.0,0.6,2,Kepa Arrizabalaga Revuelta
18,2,False,False,1,302714,6,90,0,0,0,0,0.0,0.01,0.01,0.32,0,William Saliba
339,3,False,False,1,302714,6,90,0,0,0,0,0.0,0.02,0.02,0.63,2,Virgil van Dijk
210,4,False,False,1,302714,6,90,0,0,0,0,0.0,0.01,0.01,0.89,1,Tyrick Mitchell
177,5,False,False,1,302714,6,62,0,1,0,0,0.23,0.0,0.23,0.88,5,Noni Madueke
328,6,False,False,1,302714,6,90,1,0,3,0,1.32,0.05,1.37,0.63,10,Mohamed Salah
78,7,False,False,1,302714,6,88,1,0,0,0,0.2,0.1,0.3,0.6,7,Antoine Semenyo
83,8,False,False,1,302714,6,75,0,1,0,0,0.04,0.11,0.15,0.58,4,Marcus Tavernier
148,9,False,False,1,302714,6,80,0,0,0,0,0.41,0.01,0.42,4.09,2,Danny Welbeck
252,10,False,False,1,302714,6,82,1,0,3,1,0.91,0.03,0.94,0.65,9,Raúl Jiménez Rodríguez
207,11,False,False,1,302714,6,90,0,0,0,0,0.02,0.01,0.03,0.89,2,Jean-Philippe Mateta
347,12,False,False,1,302714,6,90,0,0,0,0,0.0,0.0,0.0,1.57,2,Ederson Santana de Moraes
342,13,False,False,1,302714,6,90,0,0,0,0,0.09,0.14,0.23,1.57,2,Bernardo Mota Veiga de Carvalho e Silva
524,14,False,False,1,302714,6,90,0,0,0,0,0.0,0.02,0.02,0.37,1,Maximilian Kilman
355,15,False,False,1,302714,6,80,0,0,0,0,0.0,0.02,0.02,1.57,2,Rico Lewis
310,1,False,False,1,307954,6,90,0,0,0,0,0.0,0.0,0.0,0.63,2,Alisson Becker
311,2,False,False,1,307954,6,90,0,0,0,0,0.09,0.1,0.19,0.63,1,Trent Alexander-Arnold
326,3,False,False,1,307954,6,90,1,0,0,0,0.17,0.01,0.18,0.63,7,Ibrahima Konaté
3,4,False,False,1,307954,6,90,0,0,0,0,0.27,0.05,0.32,0.32,1,Gabriel dos Santos Magalhães
492,5,False,False,1,307954,6,90,1,0,3,1,0.43,0.39,0.82,0.96,11,Dejan Kulusevski
366,6,False,False,1,307954,6,41,0,0,0,0,0.0,0.02,0.02,1.99,-2,Bruno Borges Fernandes
327,7,False,False,1,307954,6,72,0,0,0,0,0.12,0.05,0.17,0.62,2,Luis Díaz Marulanda
571,8,False,False,1,307954,6,9,0,0,0,0,0.0,0.17,0.17,0.0,1,Sávio Moreira de Oliveira
447,9,False,False,1,307954,6,90,0,0,0,0,0.0,0.02,0.02,1.33,2,Chris Wood
268,10,False,False,1,307954,6,90,2,0,3,0,0.57,0.0,0.57,0.82,12,Liam Delap
4,11,False,False,1,307954,6,90,1,0,0,0,1.89,0.04,1.93,0.32,6,Kai Havertz
508,12,False,False,1,307954,6,90,0,0,0,1,0.0,0.0,0.0,0.96,6,Guglielmo Vicario
345,13,False,False,1,307954,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kevin De Bruyne
369,14,False,False,1,307954,6,90,0,0,0,0,0.0,0.02,0.02,4.59,0,Diogo Dalot Teixeira
340,15,False,False,1,307954,6,90,0,0,0,0,0.06,0.1,0.16,1.57,2,Manuel Akanji
15,1,False,False,1,318423,6,90,0,0,0,0,0.0,0.0,0.0,0.32,1,David Raya Martín
495,2,False,False,1,318423,6,90,0,0,0,1,0.12,0.09,0.21,0.96,5,Pedro Porro Sauceda
335,3,False,False,1,318423,6,88,0,0,0,0,0.0,0.56,0.56,0.63,2,Andrew Robertson
6,4,False,False,1,318423,6,90,0,1,0,0,0.21,0.12,0.33,0.32,4,Jurriën Timber
385,5,False,False,1,318423,6,72,0,0,0,0,0.0,0.05,0.05,2.86,2,Marcus Rashford
336,6,False,False,1,318423,6,72,0,0,0,0,0.75,0.01,0.76,0.62,2,Dominik Szoboszlai
494,7,False,False,1,318423,6,76,0,0,0,1,0.45,0.08,0.53,0.77,3,James Maddison
136,8,False,False,1,318423,6,90,0,0,0,0,0.03,0.13,0.16,4.16,2,Mitoma Kaoru
351,9,False,False,1,318423,6,90,0,0,0,0,0.45,0.1,0.55,1.57,2,Erling Haaland
38,10,False,False,1,318423,6,26,0,0,0,0,0.0,0.0,0.0,0.63,1,Jhon Durán
180,11,False,False,1,318423,6,78,0,1,0,0,1.37,0.06,1.43,0.97,5,Nicolas Jackson
235,12,False,False,1,318423,6,90,0,0,0,0,0.0,0.01,0.01,0.95,2,Jordan Pickford
24,13,False,False,1,318423,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Benjamin White
398,14,False,False,1,318423,6,90,1,0,2,0,0.79,0.1,0.89,0.91,9,Anthony Gordon
45,15,False,False,1,318423,6,6,0,0,0,0,0.0,0.0,0.0,0.07,1,Ian Maatsen
383,1,False,False,1,319681,6,90,0,0,0,0,0.0,0.0,0.0,4.59,3,André Onana
44,2,False,False,1,319681,6,90,0,0,0,0,0.0,0.02,0.02,1.18,1,Ezri Konsa Ngoyo
380,3,False,False,1,319681,6,90,0,0,0,0,0.24,0.03,0.27,4.59,0,Lisandro Martínez
593,4,False,False,1,319681,6,90,0,0,0,0,0.17,0.01,0.18,4.59,1,Matthijs de Ligt
36,5,False,False,1,319681,6,83,0,0,0,0,0.0,0.02,0.02,1.12,0,Lucas Digne
17,6,False,False,1,319681,6,90,0,0,1,0,0.29,0.79,1.08,0.32,3,Bukayo Saka
514,7,False,False,1,319681,6,90,0,0,0,0,0.08,0.25,0.33,0.37,2,Jarrod Bowen
99,8,False,False,1,319681,6,90,1,0,2,0,0.25,0.41,0.66,0.99,9,Bryan Mbeumo
19,9,False,False,1,319681,6,87,0,0,0,1,0.15,0.05,0.2,0.78,3,Emile Smith Rowe
251,10,False,False,1,319681,6,7,0,0,0,0,0.0,0.0,0.0,0.15,1,Rodrigo Muniz Carvalho
58,11,False,False,1,319681,6,83,1,1,2,0,0.4,0.13,0.53,1.12,11,Ollie Watkins
185,12,False,False,1,319681,6,90,0,0,0,0,0.0,0.0,0.0,1.11,2,Robert Lynch Sánchez
316,13,False,False,1,319681,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Darwin Núñez Ribeiro
395,14,False,False,1,319681,6,90,0,0,0,0,0.04,0.03,0.07,0.91,2,Dan Burn
433,15,False,False,1,319681,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Morgan Gibbs-White
293,1,False,False,1,295362,7,90,0,0,0,1,0.0,0.0,0.0,2.16,6,Mads Hermansen
350,2,False,False,1,295362,7,90,0,0,0,0,0.08,0.09,0.17,2.6,1,Joško Gvardiol
162,3,False,False,1,295362,7,90,0,0,0,0,0.0,0.01,0.01,0.59,1,Levi Samuels Colwill
578,4,False,False,1,295362,7,89,0,0,0,0,0.0,0.12,0.12,0.61,2,Riccardo Calafiori
361,5,False,False,1,295362,7,90,0,0,0,0,0.05,0.04,0.09,2.6,1,Rúben dos Santos Gato Alves Dias
163,6,False,False,1,295362,7,90,0,0,0,0,0.0,0.02,0.02,0.85,1,Marc Cucurella Saseta
182,7,False,False,1,295362,7,90,0,1,2,0,0.39,0.1,0.49,0.85,6,Cole Palmer
317,8,False,False,1,295362,7,90,1,0,0,1,0.81,0.06,0.87,0.64,8,Diogo Teixeira da Silva
9,9,False,False,1,295362,7,30,1,0,0,0,0.41,0.04,0.45,0.33,6,Gabriel Martinelli Silva
306,10,False,False,1,295362,7,73,0,0,0,1,0.46,0.0,0.46,1.58,2,Jamie Vardy
82,11,False,False,1,295362,7,90,0,1,0,0,0.0,0.29,0.29,1.82,5,Dominic Solanke-Mitchell
413,12,False,False,1,295362,7,90,0,0,0,1,0.0,0.0,0.0,0.67,6,Nick Pope
54,13,False,False,1,295362,7,90,0,0,0,1,0.05,0.02,0.07,0.52,3,Morgan Rogers
503,14,False,False,1,295362,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Son Heung-min
401,15,False,False,1,295362,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alexander Isak
347,1,False,False,1,302714,7,90,0,0,0,0,0.0,0.0,0.0,2.6,0,Ederson Santana de Moraes
18,2,False,False,1,302714,7,90,0,0,0,0,0.0,0.03,0.03,0.65,2,William Saliba
339,3,False,False,1,302714,7,90,0,0,2,1,0.03,0.09,0.12,0.64,8,Virgil van Dijk
355,4,False,False,1,302714,7,90,0,1,0,0,0.1,0.04,0.14,2.6,4,Rico Lewis
524,5,False,False,1,302714,7,90,0,0,0,0,0.0,0.0,0.0,0.65,2,Maximilian Kilman
386,6,False,False,1,302714,7,89,0,0,0,0,0.0,0.26,0.26,0.59,2,Jadon Sancho
328,7,False,False,1,302714,7,72,0,0,0,1,0.21,0.02,0.23,0.49,3,Mohamed Salah
78,8,False,False,1,302714,7,90,0,0,0,0,0.26,0.04,0.3,0.79,2,Antoine Semenyo
83,9,False,False,1,302714,7,90,0,0,0,0,0.14,0.06,0.2,0.79,2,Marcus Tavernier
491,10,False,False,1,302714,7,90,1,0,0,0,0.69,0.01,0.7,1.82,7,Brennan Johnson
148,11,False,False,1,302714,7,90,1,0,2,0,1.13,0.02,1.15,1.37,8,Danny Welbeck
152,12,False,False,1,302714,7,90,0,0,0,0,0.0,0.0,0.0,0.79,2,Kepa Arrizabalaga Revuelta
506,13,False,False,1,302714,7,90,0,0,0,0,0.0,0.01,0.01,1.82,1,Micky van de Ven
207,14,False,False,1,302714,7,30,0,0,0,0,0.0,0.07,0.07,0.52,1,Jean-Philippe Mateta
252,15,False,False,1,302714,7,76,0,1,0,0,0.45,0.79,1.24,1.34,5,Raúl Jiménez Rodríguez
310,1,False,False,1,307954,7,78,0,0,3,1,0.0,0.0,0.0,0.5,10,Alisson Becker
311,2,False,False,1,307954,7,90,0,0,2,1,0.06,0.48,0.54,0.64,8,Trent Alexander-Arnold
3,3,False,False,1,307954,7,90,0,0,0,0,0.2,0.04,0.24,0.65,2,Gabriel dos Santos Magalhães
340,4,False,False,1,307954,7,61,0,0,0,0,0.0,0.03,0.03,1.74,2,Manuel Akanji
326,5,False,False,1,307954,7,90,0,0,0,1,0.0,0.01,0.01,0.64,6,Ibrahima Konaté
23,6,False,False,1,307954,7,30,0,0,0,0,0.0,0.07,0.07,0.33,1,Leandro Trossard
327,7,False,False,1,307954,7,17,0,0,0,0,0.07,0.01,0.08,0.15,1,Luis Díaz Marulanda
492,8,False,False,1,307954,7,90,0,0,0,0,0.05,0.19,0.24,1.82,1,Dejan Kulusevski
447,9,False,False,1,307954,7,81,1,0,2,0,0.16,0.0,0.16,1.24,8,Chris Wood
4,10,False,False,1,307954,7,90,1,0,2,0,0.77,0.04,0.81,0.65,8,Kai Havertz
268,11,False,False,1,307954,7,82,1,0,0,0,0.12,0.03,0.15,3.71,6,Liam Delap
508,12,False,False,1,307954,7,90,0,0,0,0,0.0,0.0,0.0,1.82,1,Guglielmo Vicario
571,13,False,False,1,307954,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Sávio Moreira de Oliveira
369,14,False,False,1,307954,7,90,0,0,0,1,0.0,0.01,0.01,0.42,6,Diogo Dalot Teixeira
345,15,False,False,1,307954,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Kevin De Bruyne
15,1,False,False,1,318423,7,90,0,0,0,0,0.0,0.0,0.0,0.65,2,David Raya Martín
495,2,False,False,1,318423,7,90,0,0,0,0,0.03,0.19,0.22,1.82,1,Pedro Porro Sauceda
335,3,False,False,1,318423,7,11,0,0,0,0,0.0,0.0,0.0,0.14,1,Andrew Robertson
45,4,False,False,1,318423,7,5,0,0,0,0,0.0,0.09,0.09,0.1,1,Ian Maatsen
385,5,False,False,1,318423,7,63,0,0,0,1,0.18,0.01,0.19,0.28,2,Marcus Rashford
336,6,False,False,1,318423,7,45,0,0,0,0,0.04,0.06,0.1,0.57,1,Dominik Szoboszlai
494,7,False,False,1,318423,7,84,1,0,3,0,0.23,0.03,0.26,1.82,10,James Maddison
136,8,False,False,1,318423,7,90,0,1,0,0,0.11,0.2,0.31,1.37,5,Mitoma Kaoru
351,9,False,False,1,318423,7,90,0,0,0,0,0.25,0.09,0.34,2.6,2,Erling Haaland
38,10,False,False,1,318423,7,27,0,0,0,0,0.0,0.03,0.03,0.27,1,Jhon Durán
180,11,False,False,1,318423,7,80,0,0,0,0,0.5,0.03,0.53,0.59,2,Nicolas Jackson
235,12,False,False,1,318423,7,90,0,0,3,1,0.0,0.0,0.0,2.05,15,Jordan Pickford
24,13,False,False,1,318423,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Benjamin White
398,14,False,False,1,318423,7,90,0,0,0,1,0.97,0.14,1.11,0.67,1,Anthony Gordon
6,15,False,False,1,318423,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jurriën Timber
185,1,False,False,1,319681,7,90,0,0,0,0,0.0,0.0,0.0,0.85,4,Robert Lynch Sánchez
498,2,False,False,1,319681,7,90,0,0,0,0,0.16,0.03,0.19,1.82,1,Cristian Romero
395,3,False,False,1,319681,7,90,0,0,2,1,0.03,0.0,0.03,0.67,8,Dan Burn
593,4,False,False,1,319681,7,45,0,0,0,0,0.0,0.0,0.0,0.26,1,Matthijs de Ligt
17,5,False,False,1,319681,7,90,1,2,3,0,0.31,0.93,1.24,0.65,16,Bukayo Saka
514,6,False,False,1,319681,7,90,1,1,2,0,0.29,1.04,1.33,0.65,12,Jarrod Bowen
99,7,False,False,1,319681,7,90,1,0,1,0,0.84,0.29,1.13,1.05,8,Bryan Mbeumo
19,8,False,False,1,319681,7,25,0,0,0,0,0.0,0.01,0.01,0.23,1,Emile Smith Rowe
433,9,False,False,1,319681,7,75,0,0,0,0,0.08,0.01,0.09,1.24,2,Morgan Gibbs-White
